"","Id","gene","SY5Y_exp1_D0","SY5Y_exp1_D2","SY5Y_exp1_D4","SY5Y_exp2_D0","SY5Y_exp2_D4","SY5Y_exp2_D8"
"chr14_89148234_89163296_-","chr14_89148234_89163296","EML5",0.101695483370022,0,0,0,0,0
"chr14_89178615_89221015_-","chr14_89178615_89221015","EML5",0.0406781933480089,0.0489204480134629,0.0706401915705483,0.0849486055839301,0,0
"chr14_89202708_89221015_-","chr14_89202708_89221015","EML5",0.122034580044027,0.0733806720201944,0.0941869220940644,0.0509691633503581,0,0
"chr14_89305796_89327676_+","chr14_89305796_89327676","TTC8",0,0.0733806720201944,0.0941869220940644,0,0,0
"chr14_90397885_90398971_-","chr14_90397885_90398971","EFCAB11",0.122034580044027,0,0,0,0,0
"chr14_91044450_91084389_-","chr14_91044450_91084389","TTC7B",0,0.0733806720201944,0,0,0,0
"chr14_91409422_91413894_-","chr14_91409422_91413894","RPS6KA5",0,0,0.0470934610470322,0,0,0
"chr14_91409422_91467503_-","chr14_91409422_91467503","RPS6KA5",0.0406781933480089,0,0,0,0,0
"chr14_91444650_91467503_-","chr14_91444650_91467503","RPS6KA5",0,0,0,0.0849486055839301,0,0
"chr14_91947920_91957146_-","chr14_91947920_91957146","SMEK1",0,0,0.0470934610470322,0,0,0
"chr14_97026986_97029230_+","chr14_97026986_97029230","PAPOLA",0.101695483370022,0.0489204480134629,0,0,0,0
"chr14_100384119_100387214_+","chr14_100384119_100387214","EML1",0.0610172900220134,0,0,0,0,0
"chr14_105814830_105821514_+","chr14_105814830_105821514","PACS2",0.0406781933480089,0,0,0,0,0
"chr15_30053342_30065560_-","chr15_30053342_30065560","TJP1",0.0610172900220134,0.0489204480134629,0.0706401915705483,0.033979442233572,0,0
"chr15_41648237_41650456_+","chr15_41648237_41650456","NUSAP1",0,0.0489204480134629,0,0,0,0
"chr15_42040835_42042813_+","chr15_42040835_42042813","MGA",0,0,0,0.033979442233572,0,0
"chr15_42553156_42560230_-","chr15_42553156_42560230","TMEM87A",0.122034580044027,0,0,0.033979442233572,0,0
"chr15_43132558_43170882_-","chr15_43132558_43170882","TTBK2",0.0406781933480089,0,0,0,0,0
"chr15_43164809_43170882_-","chr15_43164809_43170882","TTBK2",0,0,0,0.0509691633503581,0,0
"chr15_43687305_43694048_+","chr15_43687305_43694048","TUBGCP4",0,0,0.0470934610470322,0,0,0
"chr15_43692242_43694048_+","chr15_43692242_43694048","TUBGCP4",0.0610172900220134,0,0,0,0,0
"chr15_43707792_43708614_-","chr15_43707792_43708614","TP53BP1",0,0,0,0.033979442233572,0,0
"chr15_44620883_44673174_+","chr15_44620883_44673174","CASC4",0,0,0,0,0.0401811543233978,0
"chr15_49319562_49329966_-","chr15_49319562_49329966","SECISBP2L",0,0.0489204480134629,0.0470934610470322,0,0,0
"chr15_49528048_49584734_+","chr15_49528048_49584734","GALK2",0.0813563866960179,0,0.0470934610470322,0,0,0
"chr15_50741597_50751359_+","chr15_50741597_50751359","USP8",0,0.0489204480134629,0,0,0.0401811543233978,0
"chr15_52161414_52194233_+","chr15_52161414_52194233","TMOD3",0,0,0.0470934610470322,0.033979442233572,0,0
"chr15_52697484_52725482_-","chr15_52697484_52725482","MYO5A",0,0,0.0706401915705483,0,0,0
"chr15_56981239_56999504_-","chr15_56981239_56999504","ZNF280D",0.0406781933480089,0,0,0,0,0
"chr15_63988323_64008672_-","chr15_63988323_64008672","HERC1",0,0,0,0,0.0401811543233978,0
"chr15_65445885_65447419_-","chr15_65445885_65447419","CLPX",0.0406781933480089,0,0,0,0,0
"chr15_68434284_68457142_+","chr15_68434284_68457142","PIAS1",0.0406781933480089,0,0.0470934610470322,0,0,0
"chr15_72855735_72862648_+","chr15_72855735_72862648","ARIH1",0.0406781933480089,0,0,0,0,0
"chr15_78337242_78346529_-","chr15_78337242_78346529","TBC1D2B",0.0406781933480089,0,0,0,0,0
"chr15_80743221_80767564_+","chr15_80743221_80767564","ARNT2",0.0406781933480089,0,0,0,0,0
"chr15_83357488_83358205_-","chr15_83357488_83358205","AP3B2",0,0.0489204480134629,0,0,0,0
"chr15_85333936_85343208_+","chr15_85333936_85343208","ZNF592",0.0610172900220134,0,0,0,0,0
"chr15_85607601_85610435_+","chr15_85607601_85610435","PDE8A",0,0.0733806720201944,0.0470934610470322,0,0,0
"chr15_85656608_85669605_+","chr15_85656608_85669605","PDE8A",0.0813563866960179,0,0,0,0.0401811543233978,0
"chr15_85657104_85664245_+","chr15_85657104_85664245","PDE8A",0.0610172900220134,0.0978408960269258,0,0,0,0
"chr15_90137646_90138842_+","chr15_90137646_90138842","TICRR",0.0406781933480089,0,0,0,0,0
"chr15_93543742_93558139_+","chr15_93543742_93558139","CHD2",0,0,0,0.033979442233572,0,0
"chr15_102241289_102255166_-","chr15_102241289_102255166","TARSL2",0.0610172900220134,0,0,0,0,0
"chr16_354304_364683_-","chr16_354304_364683","AXIN1",0,0.0489204480134629,0,0,0,0
"chr16_3801727_3808973_-","chr16_3801727_3808973","CREBBP",0,0.0489204480134629,0,0,0,0
"chr16_11217599_11217803_+","chr16_11217599_11217803","CLEC16A",0,0.0489204480134629,0,0,0,0
"chr16_15758593_15758718_+","chr16_15758593_15758718","NDE1",0.0406781933480089,0,0,0,0,0
"chr16_18846214_18856973_-","chr16_18846214_18856973","SMG1",0.0406781933480089,0,0,0,0,0
"chr16_22236975_22237296_+","chr16_22236975_22237296","EEF2K",0.0610172900220134,0,0,0,0,0
"chr16_27539919_27556844_-","chr16_27539919_27556844","GTF3C1",0.0610172900220134,0,0,0,0,0
"chr16_27544612_27556844_-","chr16_27544612_27556844","GTF3C1",0,0,0.0470934610470322,0,0,0
"chr16_28157415_28167848_-","chr16_28157415_28167848","XPO6",0.0610172900220134,0,0,0,0,0
"chr16_28499912_28500707_-","chr16_28499912_28500707","CLN3",0,0.0489204480134629,0,0,0,0
"chr16_30715385_30715636_+","chr16_30715385_30715636","SRCAP",0,0,0.0470934610470322,0,0,0
"chr16_47531310_47630442_+","chr16_47531310_47630442","PHKB",0,0,0.0470934610470322,0,0,0
"chr16_49557535_49559405_-","chr16_49557535_49559405","ZNF423",0.0610172900220134,0,0,0,0,0
"chr16_53289512_53308214_+","chr16_53289512_53308214","CHD9",0,0.0733806720201944,0,0,0,0
"chr16_53913756_53922863_+","chr16_53913756_53922863","FTO",0,0.0733806720201944,0,0,0,0
"chr16_68059318_68072052_+","chr16_68059318_68072052","DUS2L",0.0406781933480089,0,0,0,0,0
"chr16_68155890_68225678_+","chr16_68155890_68225678","NFATC3",0.0610172900220134,0.0733806720201944,0,0.0509691633503581,0,0
"chr16_68300496_68300624_+","chr16_68300496_68300624","SLC7A6",0,0,0.0470934610470322,0.033979442233572,0,0
"chr16_71803526_71805155_-","chr16_71803526_71805155","AP1G1",0.0406781933480089,0,0,0,0,0
"chr16_72122886_72124685_-","chr16_72122886_72124685","TXNL4B",0,0.0489204480134629,0,0.033979442233572,0,0
"chr16_74972048_74985441_-","chr16_74972048_74985441","WDR59",0,0.0489204480134629,0,0,0,0
"chr16_85012795_85015600_-","chr16_85012795_85015600","ZDHHC7",0.0610172900220134,0,0,0,0,0
"chr16_87760371_87764250_-","chr16_87760371_87764250","KLHDC4",0.0406781933480089,0,0,0,0,0
"chr16_88008654_88017865_+","chr16_88008654_88017865","BANP",0,0.0733806720201944,0.0470934610470322,0,0,0
"chr16_88694030_88695262_+","chr16_88694030_88695262","ZC3H18",0,0.0489204480134629,0,0,0,0
"chr16_89287405_89288591_+","chr16_89287405_89288591","ZNF778",0,0,0.0470934610470322,0,0,0
"chr16_89371614_89383486_-","chr16_89371614_89383486","ANKRD11",0.0610172900220134,0,0,0,0,0
"chr16_89816138_89828430_-","chr16_89816138_89828430","FANCA",0,0,0,0,0.0401811543233978,0
"chr17_3967655_3968123_-","chr17_3967655_3968123","ZZEF1",0.0610172900220134,0,0,0,0,0
"chr17_3984670_3989949_-","chr17_3984670_3989949","ZZEF1",0.0406781933480089,0,0,0,0,0
"chr17_6493099_6503778_-","chr17_6493099_6503778","KIAA0753",0,0,0,0,0.0401811543233978,0
"chr17_16001681_16005119_-","chr17_16001681_16005119","NCOR1",0,0.0489204480134629,0,0,0,0
"chr17_20910209_20914622_-","chr17_20910209_20914622","USP22",0.0406781933480089,0,0,0,0,0
"chr17_27975162_27999147_-","chr17_27975162_27999147","SSH2",0.0813563866960179,0,0,0,0,0
"chr17_29483001_29509683_+","chr17_29483001_29509683","NF1",0,0.0489204480134629,0.0470934610470322,0,0,0
"chr17_33310021_33313150_+","chr17_33310021_33313150","LIG3",0.0610172900220134,0,0,0,0,0
"chr17_40474300_40475643_-","chr17_40474300_40475643","STAT3",0,0,0.0470934610470322,0,0,0
"chr17_40650942_40653322_+","chr17_40650942_40653322","ATP6V0A1",0,0.17122156804712,0,0,0,0
"chr17_40879653_40882936_-","chr17_40879653_40882936","EZH1",0.0813563866960179,0.0489204480134629,0,0,0,0
"chr17_45734226_45736026_+","chr17_45734226_45736026","KPNB1",0,0,0.0470934610470322,0,0,0
"chr17_49067038_49068029_-","chr17_49067038_49068029","SPAG9",0.0406781933480089,0,0,0,0,0
"chr17_49067811_49075978_-","chr17_49067811_49075978","SPAG9",0.0406781933480089,0,0.0706401915705483,0,0,0
"chr17_54921380_54925426_+","chr17_54921380_54925426","DGKE",0.0406781933480089,0,0,0.033979442233572,0,0
"chr17_57274905_57275150_+","chr17_57274905_57275150","PRR11",0.0813563866960179,0,0.0706401915705483,0,0,0
"chr17_57334483_57344535_+","chr17_57334483_57344535","GDPD1",0,0,0,0.033979442233572,0,0
"chr17_60106902_60112969_-","chr17_60106902_60112969","MED13",0.101695483370022,0.0489204480134629,0.0470934610470322,0,0,0
"chr17_61655831_61657304_+","chr17_61655831_61657304","DCAF7",0,0,0,0.033979442233572,0,0
"chr17_62515439_62519013_+","chr17_62515439_62519013","CEP95",0.0406781933480089,0.0489204480134629,0,0,0,0
"chr17_62515439_62525545_+","chr17_62515439_62525545","CEP95",0.0406781933480089,0,0,0,0,0
"chr17_64092369_64128881_-","chr17_64092369_64128881","CEP112",0,0.0733806720201944,0,0,0,0
"chr17_65941525_65960520_+","chr17_65941525_65960520","BPTF",0.0406781933480089,0,0,0,0,0
"chr17_74878233_74902269_+","chr17_74878233_74902269","MGAT5B",0.0406781933480089,0,0,0,0,0
"chr17_76082584_76089844_+","chr17_76082584_76089844","TNRC6C",0,0.0489204480134629,0.0470934610470322,0,0,0
"chr17_76087521_76089844_+","chr17_76087521_76089844","TNRC6C",0,0,0,0,0.0401811543233978,0
"chr17_76869901_76870001_-","chr17_76869901_76870001","TIMP2",0,0,0,0,0.0401811543233978,0
"chr17_78115118_78115647_-","chr17_78115118_78115647","EIF4A3",0,0.0489204480134629,0,0,0,0
"chr17_79580344_79596831_-","chr17_79580344_79596831","NPLOC4",0,0.0489204480134629,0,0,0,0
"chr17_79813018_79813462_-","chr17_79813018_79813462","P4HB",0.0406781933480089,0,0,0,0,0
"chr17_80417868_80430574_+","chr17_80417868_80430574","NARF",0,0.0733806720201944,0,0,0,0
"chr17_80426640_80430574_+","chr17_80426640_80430574","NARF",0.0610172900220134,0,0,0,0,0
"chr17_80521230_80545148_+","chr17_80521230_80545148","FOXK2",0.0610172900220134,0,0,0,0,0
"chr18_756557_756835_-","chr18_756557_756835","YES1",0,0.0489204480134629,0,0,0,0
"chr18_2718156_2718432_+","chr18_2718156_2718432","SMCHD1",0,0,0.0470934610470322,0,0,0
"chr18_12999420_13042333_+","chr18_12999420_13042333","CEP192",0,0.0978408960269258,0,0,0.0401811543233978,0
"chr18_13048858_13073184_+","chr18_13048858_13073184","CEP192",0.0813563866960179,0.0733806720201944,0,0,0,0
"chr18_13087016_13117642_+","chr18_13087016_13117642","CEP192",0.0406781933480089,0,0,0,0,0
"chr18_20570900_20576425_+","chr18_20570900_20576425","RBBP8",0.0406781933480089,0,0,0,0,0
"chr18_21644104_21663045_+","chr18_21644104_21663045","TTC39C",0.162712773392036,0.146761344040389,0.0470934610470322,0,0,0
"chr18_21757977_21759799_-","chr18_21757977_21759799","OSBPL1A",0,0.0489204480134629,0,0,0,0
"chr18_29866994_29868166_-","chr18_29866994_29868166","FAM59A",0,0,0.0470934610470322,0,0,0
"chr18_33058246_33060527_-","chr18_33058246_33060527","INO80C",0.0406781933480089,0,0,0,0,0
"chr18_34646853_34647508_+","chr18_34646853_34647508","KIAA1328",0,0.0489204480134629,0,0,0,0
"chr18_46858234_46860223_-","chr18_46858234_46860223","DYM",0,0.0489204480134629,0,0,0,0
"chr18_48189459_48190874_+","chr18_48189459_48190874","MAPK4",0.0406781933480089,0,0,0,0,0
"chr18_48444480_48458730_+","chr18_48444480_48458730","ME2",0,0.0489204480134629,0,0,0,0
"chr18_48584495_48586286_+","chr18_48584495_48586286","SMAD4",0.0406781933480089,0,0,0,0,0
"chr18_51797730_51804225_+","chr18_51797730_51804225","POLI",0.0406781933480089,0,0,0,0,0
"chr18_53017590_53018231_-","chr18_53017590_53018231","TCF4",0.0813563866960179,0,0,0,0,0
"chr18_56585503_56587865_+","chr18_56585503_56587865","ZNF532",0.122034580044027,0.0489204480134629,0.0470934610470322,0,0,0
"chr18_61006033_61030101_-","chr18_61006033_61030101","KDSR",0.0406781933480089,0,0,0,0,0
"chr18_74561482_74587620_+","chr18_74561482_74587620","ZNF236",0.0406781933480089,0,0,0,0,0
"chr18_76856476_76936907_+","chr18_76856476_76936907","ATP9B",0,0,0.0470934610470322,0,0,0
"chr18_76953183_76967012_+","chr18_76953183_76967012","ATP9B",0.0406781933480089,0,0,0,0,0
"chr19_11230768_11234020_+","chr19_11230768_11234020","LDLR",0.0406781933480089,0,0,0,0,0
"chr19_11548697_11548945_+","chr19_11548697_11548945","PRKCSH",0,0,0,0.033979442233572,0,0
"chr19_16503115_16506278_-","chr19_16503115_16506278","EPS15L1",0.0406781933480089,0,0,0,0,0
"chr19_16952579_16965072_+","chr19_16952579_16965072","SIN3B",0,0,0.0470934610470322,0,0,0
"chr19_30476130_30503438_+","chr19_30476130_30503438","URI1",0.122034580044027,0.0733806720201944,0,0,0,0
"chr19_34685383_34699956_+","chr19_34685383_34699956","LSM14A",0,0.0489204480134629,0,0,0,0
"chr19_34706029_34706566_+","chr19_34706029_34706566","LSM14A",0,0,0,0,0.0401811543233978,0
"chr19_34921481_34924317_+","chr19_34921481_34924317","UBA2",0.0610172900220134,0,0,0,0,0
"chr19_39879402_39879505_-","chr19_39879402_39879505","PAF1",0,0.0489204480134629,0,0,0,0
"chr19_41129509_41129987_+","chr19_41129509_41129987","LTBP4",0,0.0733806720201944,0,0,0,0
"chr19_45767942_45769539_+","chr19_45767942_45769539","MARK4",0.0610172900220134,0,0,0,0,0
"chr19_47865733_47865950_+","chr19_47865733_47865950","DHX34",0,0.0733806720201944,0,0,0,0
"chr19_50902108_50902741_+","chr19_50902108_50902741","POLD1",0.0610172900220134,0.0489204480134629,0.117733652617581,0,0,0
"chr19_52876364_52877680_+","chr19_52876364_52877680","ZNF880",0.0406781933480089,0,0,0,0,0
"chr2_7154585_7170346_+","chr2_7154585_7170346","RNF144A",0.0813563866960179,0.0733806720201944,0.0470934610470322,0,0,0
"chr2_9484661_9484929_+","chr2_9484661_9484929","ASAP2",0,0.0489204480134629,0,0,0,0
"chr2_15601325_15651474_-","chr2_15601325_15651474","NBAS",0,0,0.0470934610470322,0,0,0
"chr2_15743316_15747437_+","chr2_15743316_15747437","DDX1",0.0610172900220134,0,0,0,0,0
"chr2_20478344_20527139_-","chr2_20478344_20527139","PUM2",0.0610172900220134,0.0489204480134629,0,0,0,0
"chr2_20507739_20527139_-","chr2_20507739_20527139","PUM2",0.142373676718031,0.122301120033657,0.0470934610470322,0,0,0
"chr2_20939731_20939965_-","chr2_20939731_20939965","C2orf43",0.0406781933480089,0,0,0,0,0
"chr2_24194146_24207701_+","chr2_24194146_24207701","UBXN2A",0.0406781933480089,0,0,0,0,0
"chr2_25830105_25851253_-","chr2_25830105_25851253","DTNB",0,0.0489204480134629,0.0470934610470322,0,0,0
"chr2_27147755_27151191_+","chr2_27147755_27151191","DPYSL5",0,0.0489204480134629,0,0,0,0
"chr2_28999717_29016863_+","chr2_28999717_29016863","PPP1CB",0,0,0.0470934610470322,0,0,0
"chr2_32339707_32353548_+","chr2_32339707_32353548","SPAST",0,0,0,0,0.0401811543233978,0
"chr2_32602656_32617218_+","chr2_32602656_32617218","BIRC6",0.0813563866960179,0,0.0470934610470322,0,0,0
"chr2_32602656_32620661_+","chr2_32602656_32620661","BIRC6",0,0.0489204480134629,0.0470934610470322,0.033979442233572,0,0
"chr2_32602656_32641231_+","chr2_32602656_32641231","BIRC6",0,0.0489204480134629,0,0,0,0
"chr2_32626231_32658872_+","chr2_32626231_32658872","BIRC6",0,0.0733806720201944,0,0,0,0
"chr2_32639837_32641231_+","chr2_32639837_32641231","BIRC6",0,0.0733806720201944,0,0,0.0401811543233978,0
"chr2_32664576_32679010_+","chr2_32664576_32679010","BIRC6",0,0,0.0470934610470322,0,0,0
"chr2_37105034_37121176_-","chr2_37105034_37121176","STRN",0,0.0733806720201944,0,0,0,0
"chr2_39559058_39564722_-","chr2_39559058_39564722","MAP4K3",0,0.0733806720201944,0,0.0509691633503581,0,0
"chr2_39564061_39564722_-","chr2_39564061_39564722","MAP4K3",0.0406781933480089,0,0.0470934610470322,0,0,0
"chr2_43625110_43657441_-","chr2_43625110_43657441","THADA",0.0406781933480089,0,0,0,0,0
"chr2_43655239_43657441_-","chr2_43655239_43657441","THADA",0.122034580044027,0.0489204480134629,0,0,0,0
"chr2_44132831_44145537_-","chr2_44132831_44145537","LRPPRC",0.0406781933480089,0,0,0,0,0
"chr2_44139571_44145537_-","chr2_44139571_44145537","LRPPRC",0,0,0.0470934610470322,0,0,0
"chr2_44190727_44202356_-","chr2_44190727_44202356","LRPPRC",0,0,0.0470934610470322,0,0,0
"chr2_44436349_44436466_+","chr2_44436349_44436466","PPM1B",0.0406781933480089,0.0489204480134629,0.0470934610470322,0,0,0
"chr2_45640253_45647033_-","chr2_45640253_45647033","SRBD1",0,0.0489204480134629,0,0,0,0
"chr2_48059488_48066908_-","chr2_48059488_48066908","FBXO11",0,0.0489204480134629,0,0,0,0
"chr2_48061718_48062010_-","chr2_48061718_48062010","FBXO11",0,0,0,0,0.0401811543233978,0
"chr2_50847160_50850753_-","chr2_50847160_50850753","NRXN1",0,0,0,0,0.0401811543233978,0
"chr2_61295984_61315603_+","chr2_61295984_61315603","KIAA1841",0,0,0.0470934610470322,0,0,0
"chr2_61719170_61722748_-","chr2_61719170_61722748","XPO1",0,0,0.0470934610470322,0,0,0
"chr2_61719170_61724142_-","chr2_61719170_61724142","XPO1",0,0,0.0470934610470322,0,0,0
"chr2_68717322_68765359_+","chr2_68717322_68765359","APLF",0.101695483370022,0,0,0,0,0
"chr2_70406664_70409129_-","chr2_70406664_70409129","C2orf42",0.0610172900220134,0.0733806720201944,0.0470934610470322,0,0,0
"chr2_72361890_72362548_-","chr2_72361890_72362548","CYP26B1",0,0.220142016060583,0.211920574711645,0,0.0401811543233978,0
"chr2_73646251_73659419_+","chr2_73646251_73659419","ALMS1",0,0,0.0706401915705483,0,0.0401811543233978,0
"chr2_73659326_73682422_+","chr2_73659326_73682422","ALMS1",0.0406781933480089,0,0.117733652617581,0.0849486055839301,0,0
"chr2_99802640_99804720_+","chr2_99802640_99804720","MRPL30",0.0406781933480089,0,0,0,0,0
"chr2_101898321_101905517_-","chr2_101898321_101905517","RNF149",0.0406781933480089,0,0,0,0,0
"chr2_107446522_107450602_-","chr2_107446522_107450602","ST6GAL2",0.0406781933480089,0.0489204480134629,0,0,0,0
"chr2_107446522_107460490_-","chr2_107446522_107460490","ST6GAL2",0,0.0489204480134629,0.0706401915705483,0,0,0
"chr2_110342703_110343415_-","chr2_110342703_110343415","40422",0,0.0978408960269258,0,0,0.0401811543233978,0
"chr2_110919180_110920712_-","chr2_110919180_110920712","NPHP1",0.0406781933480089,0,0,0,0,0
"chr2_112702537_112705144_+","chr2_112702537_112705144","MERTK",0,0.0489204480134629,0,0,0,0
"chr2_113321943_113331392_+","chr2_113321943_113331392","POLR1B",0,0.0489204480134629,0,0,0,0
"chr2_120684174_120692534_+","chr2_120684174_120692534","PTPN4",0,0,0.0706401915705483,0,0,0
"chr2_120885264_120903865_+","chr2_120885264_120903865","EPB41L5",0,0.0489204480134629,0,0,0,0
"chr2_128028912_128047849_-","chr2_128028912_128047849","ERCC3",0,0.0733806720201944,0,0,0,0
"chr2_136467003_136467801_+","chr2_136467003_136467801","R3HDM1",0.101695483370022,0,0,0,0,0
"chr2_144966170_144993304_-","chr2_144966170_144993304","GTDC1",0,0,0.0470934610470322,0,0,0
"chr2_159922408_159954346_+","chr2_159922408_159954346","TANC1",0,0.0489204480134629,0,0,0,0
"chr2_160585520_160609082_+","chr2_160585520_160609082","MARCH7",0.0406781933480089,0,0,0,0,0
"chr2_169404106_169417832_+","chr2_169404106_169417832","CERS6",0,0,0.0470934610470322,0,0,0
"chr2_172305191_172333460_+","chr2_172305191_172333460","DCAF17",0.0813563866960179,0,0.0470934610470322,0,0,0
"chr2_172782047_172844276_+","chr2_172782047_172844276","HAT1",0,0.0489204480134629,0,0,0,0
"chr2_174223440_174224219_+","chr2_174223440_174224219","CDCA7",0.0610172900220134,0,0.0706401915705483,0,0,0
"chr2_174227954_174230320_+","chr2_174227954_174230320","CDCA7",0.0813563866960179,0,0,0,0,0
"chr2_178305693_178326746_+","chr2_178305693_178326746","AGPS",0,0.0733806720201944,0,0,0,0
"chr2_183600976_183608439_+","chr2_183600976_183608439","DNAJC10",0,0.0489204480134629,0,0,0,0
"chr2_187604955_187618776_+","chr2_187604955_187618776","FAM171B",0.0406781933480089,0,0,0,0,0
"chr2_189248490_189348219_+","chr2_189248490_189348219","GULP1",0,0.0489204480134629,0,0,0,0
"chr2_191765290_191796363_+","chr2_191765290_191796363","GLS",0,0.0489204480134629,0,0,0,0
"chr2_196544756_196545774_+","chr2_196544756_196545774","SLC39A10",0.101695483370022,0,0,0,0,0
"chr2_197755552_197763093_-","chr2_197755552_197763093","PGAP1",0,0,0.0941869220940644,0,0,0
"chr2_197777606_197786910_-","chr2_197777606_197786910","PGAP1",0.0813563866960179,0,0.0470934610470322,0,0,0
"chr2_201721405_201722812_-","chr2_201721405_201722812","CLK1",0.0406781933480089,0,0,0,0,0
"chr2_209138308_209153542_+","chr2_209138308_209153542","PIKFYVE",0.0406781933480089,0,0,0,0,0
"chr2_209163365_209167077_+","chr2_209163365_209167077","PIKFYVE",0.0406781933480089,0,0,0,0,0
"chr2_210962810_211019335_-","chr2_210962810_211019335","C2orf67",0,0,0.0706401915705483,0,0,0
"chr2_214174783_214215369_+","chr2_214174783_214215369","SPAG16",0,0.0489204480134629,0,0,0.0401811543233978,0
"chr2_215632206_215657169_-","chr2_215632206_215657169","BARD1",0.0610172900220134,0,0.0470934610470322,0,0,0
"chr2_215632206_215661841_-","chr2_215632206_215661841","BARD1",0.101695483370022,0,0.0470934610470322,0.033979442233572,0,0
"chr2_219394679_219399429_-","chr2_219394679_219399429","USP37",0,0.0489204480134629,0,0,0,0
"chr2_219613559_219614110_+","chr2_219613559_219614110","TTLL4",0.0406781933480089,0,0,0,0,0
"chr2_223773451_223783920_+","chr2_223773451_223783920","ACSL3",0.0406781933480089,0,0,0,0,0
"chr2_230666968_230672580_-","chr2_230666968_230672580","TRIP12",0,0.0489204480134629,0,0,0,0
"chr2_234343026_234347025_+","chr2_234343026_234347025","DGKD",0,0,0,0,0.0401811543233978,0
"chr2_240929491_240961757_-","chr2_240929491_240961757","NDUFA10",0.0406781933480089,0,0,0,0,0
"chr2_242282407_242283312_+","chr2_242282407_242283312","37500",0.0406781933480089,0,0,0,0,0
"chr2_242346952_242352836_+","chr2_242346952_242352836","FARP2",0.0406781933480089,0,0,0,0,0
"chr20_6011931_6012726_+","chr20_6011931_6012726","CRLS1",0.0406781933480089,0,0,0,0,0
"chr20_16506737_16509085_-","chr20_16506737_16509085","KIF16B",0,0.0489204480134629,0,0,0,0
"chr20_21306917_21349228_+","chr20_21306917_21349228","XRN2",0,0,0.0470934610470322,0,0,0
"chr20_25397740_25405963_+","chr20_25397740_25405963","GINS1",0,0.0489204480134629,0,0,0,0
"chr20_32996457_33001685_+","chr20_32996457_33001685","ITCH",0,0.0489204480134629,0,0,0,0
"chr20_33027960_33030108_+","chr20_33027960_33030108","ITCH",0.0406781933480089,0,0,0,0,0
"chr20_33954360_33981999_-","chr20_33954360_33981999","UQCC",0.0610172900220134,0,0,0,0,0
"chr20_34389413_34459751_+","chr20_34389413_34459751","PHF20",0.0406781933480089,0,0,0,0.0401811543233978,0
"chr20_35832288_35838568_+","chr20_35832288_35838568","RPN2",0.0406781933480089,0,0,0,0,0
"chr20_40141485_40179999_-","chr20_40141485_40179999","CHD6",0.0406781933480089,0,0.0470934610470322,0,0,0
"chr20_43623731_43629994_+","chr20_43623731_43629994","STK4",0.0406781933480089,0,0,0,0,0
"chr20_47682729_47686834_+","chr20_47682729_47686834","CSE1L",0,0.0733806720201944,0,0,0,0
"chr20_47682729_47689234_+","chr20_47682729_47689234","CSE1L",0,0,0,0.033979442233572,0,0
"chr20_47685252_47686834_+","chr20_47685252_47686834","CSE1L",0,0.0489204480134629,0,0,0,0
"chr20_57242546_57248767_+","chr20_57242546_57248767","STX16",0,0.0733806720201944,0.0941869220940644,0,0,0
"chr21_27347383_27354790_-","chr21_27347383_27354790","APP",0.0406781933480089,0,0,0,0,0
"chr21_30698380_30702014_+","chr21_30698380_30702014","BACH1",0.0406781933480089,0,0.0470934610470322,0,0,0
"chr21_30701808_30702014_+","chr21_30701808_30702014","BACH1",0.0406781933480089,0.0733806720201944,0,0,0,0
"chr21_32537279_32575328_-","chr21_32537279_32575328","TIAM1",0.0610172900220134,0.0978408960269258,0,0,0,0
"chr21_32567540_32575328_-","chr21_32567540_32575328","TIAM1",0.0610172900220134,0,0,0,0,0
"chr21_38459547_38480746_+","chr21_38459547_38480746","TTC3",0,0.0489204480134629,0,0,0,0
"chr21_38792601_38868560_+","chr21_38792601_38868560","DYRK1A",0,0.0489204480134629,0,0,0,0
"chr21_40596334_40610499_-","chr21_40596334_40610499","BRWD1",0.0813563866960179,0,0,0,0,0
"chr21_40630413_40646398_-","chr21_40630413_40646398","BRWD1",0,0,0.0941869220940644,0,0,0
"chr21_46945731_46957922_-","chr21_46945731_46957922","SLC19A1",0,0,0.0470934610470322,0,0,0
"chr22_20754922_20755662_+","chr22_20754922_20755662","ZNF74",0.0610172900220134,0,0,0,0,0
"chr22_20800730_20825802_-","chr22_20800730_20825802","KLHL22",0.0406781933480089,0,0,0.0509691633503581,0,0
"chr22_26000344_26040632_+","chr22_26000344_26040632","ADRBK2",0.0610172900220134,0.0489204480134629,0.0470934610470322,0,0,0
"chr22_26057543_26091181_+","chr22_26057543_26091181","ADRBK2",0.0406781933480089,0,0,0,0,0
"chr22_26059597_26070495_+","chr22_26059597_26070495","ADRBK2",0.101695483370022,0.0978408960269258,0.117733652617581,0.033979442233572,0.0401811543233978,0
"chr22_26068263_26091181_+","chr22_26068263_26091181","ADRBK2",0,0,0,0,0.0602717314850967,0
"chr22_26074783_26091181_+","chr22_26074783_26091181","ADRBK2",0.0406781933480089,0,0,0,0,0
"chr22_26083504_26091181_+","chr22_26083504_26091181","ADRBK2",0.0406781933480089,0,0,0,0,0
"chr22_30374431_30375041_+","chr22_30374431_30375041","MTMR3",0,0.0489204480134629,0,0,0,0
"chr22_36161470_36174125_-","chr22_36161470_36174125","RBFOX2",0.0406781933480089,0,0,0,0,0
