Id,FBN,H9_ESC
chr19_1356323_1373159,0.011718459,0
chr19_13936364_13939540,0,0.0123918
chr19_14568843_14569187,0.023436918,0.0371754
chr19_14815866_14817585,0,0.0123918
chr19_15072814_15073157,0.011718459,0
chr19_15228692_15230326,0.023436918,0
chr19_15280897_15281636,0.011718459,0
chr19_15295106_15303330,0.011718459,0
chr19_15364963_15383944,0.011718459,0
chr19_15378227_15383944,0,0.0123918
chr19_16198837_16199930,0.023436918,0
chr19_16535894_16548676,0.011718459,0
chr19_16790795_16791392,0.011718459,0
chr19_16790795_16793319,0.058592294,0
chr19_16962223_16965072,0,0.0123918
chr19_17010286_17058037,0.011718459,0
chr19_17049205_17063010,0.011718459,0
chr19_17169359_17173589,0.011718459,0
chr19_17264777_17267848,0.011718459,0
chr19_17267719_17270294,0.011718459,0
chr19_17267719_17278874,0.011718459,0
chr19_17270205_17273932,0,0.0247836
chr19_17273160_17273932,0.035155376,0.0123918
chr19_17273160_17278874,0,0.0123918
chr19_17273798_17278874,0.011718459,0
chr19_17311102_17311638,0.011718459,0.0123918
chr19_17370098_17370831,0,0.0371754
chr19_17387304_17387718,0.164058423,0.0371754
chr19_17424832_17426804,0.011718459,0
chr19_17945661_17949199,0,0.0123918
chr19_18245389_18245792,0,0.0123918
chr19_18258253_18258434,0.011718459,0
chr19_18285850_18286507,0,0.0495672
chr19_18648411_18649246,0,0.0495672
chr19_18650181_18650530,0.117184588,0.111526199
chr19_18684103_18684558,0.011718459,0.0123918
chr19_18974247_18975060,0.011718459,0
chr19_19119126_19141891,0.011718459,0
chr19_19327756_19330125,0.011718459,0
chr19_19344598_19351494,0.011718459,0
chr19_19356122_19359691,0.070310753,0
chr19_19407798_19408153,0,0.0123918
chr19_19603115_19603521,0,0.0247836
chr19_19675742_19680393,0.023436918,0
chr19_19675742_19681642,0.011718459,0
chr19_19750894_19751380,0.070310753,0
chr19_19756683_19757156,0.023436918,0
chr19_19989290_19990955,0.011718459,0
chr19_21216262_21216990,0.011718459,0
chr19_21280991_21281716,0,0.0123918
chr19_2137010_2138713,0.035155376,0
chr19_2137726_2138713,0.023436918,0.0247836
chr19_21558040_21558766,0.011718459,0
chr19_21672467_21681151,0.011718459,0
chr19_2185854_2193782,0.011718459,0
chr19_2189731_2191239,0.011718459,0
chr19_23316882_23318845,0.035155376,0
chr19_23556544_23557566,0,0.0123918
chr19_23990628_23991616,0.011718459,0.0123918
chr19_30462100_30477324,0.011718459,0
chr19_30476130_30477324,0.128903047,0.123917999
chr19_30476130_30503438,0.023436918,0.0247836
chr19_31025754_31040421,0.035155376,0
chr19_31038850_31040421,0.058592294,0
chr19_325635_334542,0,0.0123918
chr19_325635_336173,0,0.0247836
chr19_32838151_32873507,0.011718459,0
chr19_32843735_32851524,0.011718459,0
chr19_32899123_32902278,0.011718459,0
chr19_32923622_32930816,0,0.0123918
chr19_33096741_33098738,0.011718459,0
chr19_33096741_33134537,0.011718459,0
chr19_33110166_33113525,0.011718459,0
chr19_33113328_33116872,0.011718459,0
chr19_33378658_33409245,0.011718459,0
chr19_33390763_33409245,0.011718459,0
chr19_33406243_33417179,0.023436918,0.0123918
chr19_33493153_33493906,0.011718459,0
chr19_33604673_33605325,0.058592294,0
chr19_34699834_34712643,0,0.0123918
chr19_34706029_34706566,0.105466129,0
chr19_34790584_34791873,0.011718459,0
chr19_34790584_34811021,0,0.0123918
chr19_34821094_34830897,0.011718459,0
chr19_34887206_34887562,0.011718459,0
chr19_34921481_34924317,0.023436918,0
chr19_34921481_34925873,0.363272222,0.173485199
chr19_34921481_34929671,0.269524552,0.074350799
chr19_34921481_34936026,0.011718459,0.0123918
chr19_34921481_34957919,0.035155376,0
chr19_34922766_34925873,0.328116846,0.086742599
chr19_34922766_34929671,0.164058423,0
chr19_34922766_34955036,0.046873835,0
chr19_34922766_34957919,0.09374767,0.0495672
chr19_34924253_34936026,0,0.0123918
chr19_34924253_34955036,0,0.0123918
chr19_34925773_34929671,0.011718459,0
chr19_34925773_34936026,0,0.0123918
chr19_34941170_34955036,0.023436918,0
chr19_34941170_34957919,0.011718459,0
chr19_34942886_34955036,0.035155376,0
chr19_34942886_34957919,0.035155376,0
chr19_34949674_34957919,0.011718459,0
chr19_34954931_34957919,0,0.0123918
chr19_3623686_3624160,0,0.0247836
chr19_3660964_3661999,0.128903047,0.086742599
chr19_36636708_36637214,0.011718459,0
chr19_37203288_37203769,0.046873835,0
chr19_37408481_37428144,0.117184588,0
chr19_37579941_37582023,0.023436918,0
chr19_37916770_37917280,0.023436918,0.0123918
chr19_38198815_38202593,0.011718459,0
chr19_38609946_38610522,0.023436918,0
chr19_38631824_38633350,0.046873835,0
chr19_38673159_38673380,0,0.0123918
chr19_3902485_3905653,0.023436918,0
chr19_39408364_39409453,0.117184588,0
chr19_3981337_3981450,0,0.0123918
chr19_39869144_39870724,0.011718459,0
chr19_40327196_40328483,0,0.0123918
chr19_40704282_40704462,0.023436918,0
chr19_40743876_40746017,0,0.0123918
chr19_40747845_40771258,0,0.0123918
chr19_40761065_40771258,0.023436918,0
chr19_40839758_40842314,0.058592294,0
chr19_40964062_40964452,0,0.0123918
chr19_41088257_41089623,0.011718459,0
chr19_41089304_41089623,0.070310753,0.0371754
chr19_41211001_41211352,0,0.0123918
chr19_41239065_41243674,0,0.0123918
chr19_41242891_41243674,0.140621505,0.061959
chr19_41754419_41754725,0.035155376,0.0371754
chr19_41782064_41798416,0,0.0123918
chr19_41798150_41798416,0.046873835,0
chr19_41884186_41884424,0.023436918,0
chr19_41925040_41929074,0,0.0123918
chr19_42482088_42482950,0.011718459,0
chr19_42509875_42510962,0.011718459,0
chr19_42557754_42558624,0,0.0123918
chr19_42740758_42744294,0.011718459,0
chr19_4282867_4283239,0.011718459,0
chr19_42839187_42839537,0,0.0123918
chr19_430684_440932,0.035155376,0
chr19_4354946_4355170,0.023436918,0
chr19_4405909_4409756,0,0.0247836
chr19_44085364_44085855,0.011718459,0
chr19_4408900_4409756,0,0.0123918
chr19_44160631_44160792,0,0.0123918
chr19_44169468_44171843,0,0.0247836
chr19_44721944_44732725,0.011718459,0
chr19_44732599_44733969,0.011718459,0
chr19_45528587_45528995,0,0.0371754
chr19_45641772_45646891,0.011718459,0
chr19_45766371_45766625,0.18749534,0.0371754
chr19_45766371_45774966,0.023436918,0
chr19_45767942_45769539,0.011718459,0
chr19_45781181_45781873,0.046873835,0.0123918
chr19_45781181_45783992,0.070310753,0
chr19_45783632_45783992,0,0.0371754
chr19_45916935_45920155,0.011718459,0
chr19_46274826_46283127,0,0.0123918
chr19_46324642_46357765,0,0.0123918
chr19_46345508_46347458,0.011718459,0
chr19_46355570_46357765,0,0.0123918
chr19_46357433_46357765,0.09374767,0.0247836
chr19_47200414_47217258,0.011718459,0
chr19_47285640_47285806,0,0.0247836
chr19_47584770_47585552,0.023436918,0
chr19_47646751_47658470,0.011718459,0
chr19_47646751_47673180,0,0.0123918
chr19_47856011_47856992,0,0.0123918
chr19_47856011_47884249,0,0.0123918
chr19_47858296_47858607,0,0.0123918
chr19_47865733_47865950,0.046873835,0.086742599
chr19_47912356_47912804,0.011718459,0
chr19_47919909_47920607,0.035155376,0.0123918
chr19_48630534_48631277,0.035155376,0
chr19_48653020_48653467,0.046873835,0.0123918
chr19_48718597_48744320,0.011718459,0
chr19_49136701_49136912,0.035155376,0.0123918
chr19_49407604_49409142,0.011718459,0
chr19_4941540_4941943,0.023436918,0.0123918
chr19_4941540_4951008,0.011718459,0
chr19_49416268_49416821,0.011718459,0
chr19_49488718_49489292,0.011718459,0
chr19_5016268_5041262,0.023436918,0
chr19_50189350_50189983,0.011718459,0
chr19_5039847_5047680,0.011718459,0
chr19_5039847_5082515,0.011718459,0
chr19_5047487_5082515,0.046873835,0
chr19_5211601_5222231,0,0.0123918
chr19_52364157_52380630,0.164058423,0.0247836
chr19_52364157_52390165,0.011718459,0
chr19_52380535_52384130,0.046873835,0
chr19_52785364_52786666,0.023436918,0.0123918
chr19_52876364_52877680,0.046873835,0
chr19_53158814_53164096,0,0.0123918
chr19_54059099_54074984,0.011718459,0
chr19_54417754_54418759,0.011718459,0.0247836
chr19_55420604_55421425,0,0.0371754
chr19_55481367_55481663,0,0.0247836
chr19_55489120_55496585,0,0.0123918
chr19_55652251_55652670,0,0.0123918
chr19_55805385_55805765,0,0.0123918
chr19_5604594_5604947,0.199213799,0.099134399
chr19_5641605_5641957,0.011718459,0
chr19_5653126_5653431,0.035155376,0.0371754
chr19_5653349_5654467,0.011718459,0
chr19_56918395_56925809,0.046873835,0
chr19_5705783_5713264,0.011718459,0
chr19_58262153_58301768,0,0.0123918
chr19_58287911_58288037,0.011718459,0
chr19_58436991_58439415,0.046873835,0
chr19_58436991_58441925,0.011718459,0
chr19_58436991_58445270,0.023436918,0.0247836
chr19_58499575_58511264,0,0.0123918
chr19_58697079_58698409,0.011718459,0
chr19_58797083_58806947,0.011718459,0
chr19_58904343_58904854,0.011718459,0.0123918
chr19_59061514_59061651,0,0.0123918
chr19_5941632_5957984,0,0.0123918
chr19_6026174_6040252,0.011718459,0
chr19_6230581_6270770,0,0.0371754
chr19_7174594_7174742,0.011718459,0
chr19_7509090_7509340,0.011718459,0
chr19_7523398_7524880,0,0.0123918
chr19_8002912_8006082,0.011718459,0
chr19_803561_808762,0.011718459,0
chr19_8038609_8056715,0.011718459,0
chr19_8145887_8146364,0,0.0123918
chr19_8520289_8528570,0.023436918,0.0247836
chr19_8520289_8536311,0,0.0123918
chr19_8527413_8539128,0.011718459,0
chr19_9449170_9451860,0.011718459,0
chr19_9643521_9645955,0.011718459,0.0123918
chr19_9643521_9647032,0.011718459,0
chr19_9645864_9647032,0.058592294,0.0123918
chr19_9724697_9728855,0.011718459,0
chr19_9727721_9728855,0,0.0123918
chr19_9767223_9771497,0.011718459,0
chr19_9768685_9770143,0.023436918,0
chr19_9939268_9939550,0.023436918,0
chr2_100022372_100038115,0.011718459,0
chr2_100029193_100052403,0.070310753,0
chr2_100040614_100052403,0.011718459,0
chr2_100046302_100052403,0.035155376,0.0247836
chr2_100050794_100081447,0.011718459,0
chr2_100055063_100081447,0.011718459,0
chr2_100065798_100081447,0.046873835,0
chr2_100078958_100081447,0.374990681,0.123917999
chr2_100368683_100625394,0.011718459,0
chr2_100623094_100625394,0.011718459,0
chr2_100623094_100628033,0.035155376,0
chr2_10101175_10105510,0.023436918,0
chr2_10104015_10104475,0.011718459,0
chr2_10186277_10188722,0.011718459,0
chr2_101874253_101879153,0.023436918,0
chr2_101879001_101879153,0.011718459,0
chr2_101879001_101885598,0.011718459,0
chr2_101898321_101911643,0.046873835,0.0247836
chr2_102440390_102441891,0.011718459,0
chr2_102493465_102493608,0.011718459,0
chr2_102503550_102505397,0.023436918,0
chr2_10281981_10282502,0.011718459,0
chr2_106739426_106782539,0.082029211,0
chr2_106761646_106782539,0,0.123917999
chr2_107446522_107450602,0.070310753,0
chr2_107446522_107460490,0.281243011,0.061959
chr2_1079204_1094096,0,0.0247836
chr2_109067484_109068922,0.011718459,0.0123918
chr2_109067484_109092306,0.011718459,0
chr2_10928823_10930959,0,0.0123918
chr2_109288781_109289485,0.011718459,0
chr2_109356945_109368450,0.011718459,0
chr2_109388157_109389502,0.070310753,0.0123918
chr2_109405308_109411177,0.023436918,0
chr2_109405308_109415042,0,0.0123918
chr2_109405308_109432561,0.046873835,0.0247836
chr2_109408131_109421464,0.023436918,0
chr2_109408131_109429383,0.011718459,0
chr2_109408131_109432561,0.023436918,0
chr2_109408131_109473426,0.035155376,0
chr2_109455641_109463386,0.023436918,0.0123918
chr2_109455641_109473426,0.058592294,0
chr2_109455641_109490045,0.011718459,0
chr2_110310664_110325553,0.011718459,0
chr2_110321943_110323436,0,0.0247836
chr2_110321943_110343415,0.011718459,0
chr2_110321943_110350696,0.035155376,0.0371754
chr2_110325392_110332344,0.011718459,0
chr2_110332158_110350696,0.011718459,0.0123918
chr2_110342703_110343415,0.011718459,0
chr2_110342703_110350696,0.011718459,0.0123918
chr2_110901119_110917832,0,0.0123918
chr2_110901119_110919274,0.011718459,0
chr2_110917704_110927575,0.011718459,0
chr2_110919180_110920712,0.105466129,0
chr2_111212428_111213132,0.011718459,0
chr2_111423840_111427130,0.011718459,0
chr2_111423840_111431942,0.023436918,0
chr2_111562840_111598982,0,0.0123918
chr2_111721201_111753581,0,0.0247836
chr2_112582543_112636548,0.011718459,0
chr2_112592181_112596089,0.011718459,0
chr2_112604715_112605442,0.011718459,0
chr2_112686697_112687117,0.011718459,0
chr2_112740419_112755053,0,0.0123918
chr2_113057426_113057606,0.011718459,0
chr2_113243494_113251952,0.011718459,0
chr2_113251720_113260758,0,0.0123918
chr2_113258783_113260758,0.058592294,0
chr2_113260489_113260758,0.011718459,0
chr2_113405230_113410375,0,0.0123918
chr2_11341083_11362300,0.011718459,0
chr2_11347852_11348573,0.011718459,0
chr2_11361324_11364586,0.011718459,0
chr2_114202541_114212355,0.035155376,0.0123918
chr2_114486978_114493435,0.011718459,0
chr2_114501290_114512883,0,0.0123918
chr2_114670749_114674585,0,0.0123918
chr2_114674461_114709422,0.011718459,0
chr2_114688878_114699936,0.011718459,0
chr2_114691856_114713283,0,0.0123918
chr2_11595468_11597359,0.011718459,0
chr2_116066815_116101488,0.058592294,0.0247836
chr2_116572369_116573305,0,0.0123918
chr2_11706606_11716661,0.011718459,0
chr2_11905659_11907984,0.035155376,0
chr2_11905659_11911805,0.011718459,0
chr2_11905659_11924048,0.023436918,0
chr2_120069198_120097937,0.011718459,0
chr2_120317265_120317602,0.011718459,0
chr2_120639362_120640199,0.023436918,0.0123918
chr2_120658294_120692534,0.011718459,0
chr2_120677645_120684242,0,0.0123918
chr2_120677645_120692534,0.035155376,0
chr2_120684174_120692534,0.011718459,0
chr2_120684174_120702816,0.011718459,0
chr2_120684174_120709705,0.011718459,0
chr2_120684174_120725548,0.011718459,0
chr2_120690000_120725548,0,0.0247836
chr2_120709549_120725548,0.011718459,0
chr2_120720192_120725548,0,0.0123918
chr2_120830754_120836157,0.105466129,0
chr2_120885264_120903865,0.046873835,0
chr2_122120748_122125407,0,0.0123918
chr2_122154716_122168545,0.023436918,0
chr2_122168442_122216551,0.011718459,0
chr2_122182715_122220181,0.011718459,0
chr2_122184980_122216551,0.011718459,0
chr2_122204913_122216551,0.011718459,0
chr2_122206529_122217701,0.011718459,0
chr2_122215263_122216551,0.070310753,0
chr2_122260743_122287901,0.105466129,0
chr2_122283421_122285466,0.011718459,0
chr2_122363277_122363756,0.246087634,0.086742599
chr2_122514816_122519100,0.023436918,0
chr2_122514816_122520660,0.023436918,0
chr2_124979282_124999970,0.117184588,0
chr2_124979282_125660677,0.011718459,0
chr2_125175020_125367497,0.011718459,0
chr2_125232316_125285033,0.011718459,0
chr2_125521249_125555897,0.035155376,0
chr2_125530376_125555897,0.035155376,0
chr2_127952911_127961147,0.011718459,0
chr2_128075205_128088081,0.011718459,0
chr2_128083304_128088081,0.011718459,0
chr2_128520636_128528578,0.011718459,0
chr2_128747138_128747440,0.011718459,0
chr2_128747138_128754065,0,0.0123918
chr2_128750761_128754065,0.082029211,0
chr2_128767843_128772488,0.011718459,0
chr2_128855003_128861588,0.011718459,0.0123918
chr2_128855003_128880820,0.011718459,0
chr2_128922304_128928858,0.070310753,0
chr2_128944257_128945188,0.011718459,0
chr2_131829428_131840230,0.011718459,0
chr2_131890475_131897848,0.011718459,0
chr2_133538625_133547778,0.011718459,0
chr2_135075100_135076310,0.175776882,0.0495672
chr2_135075100_135119979,0.011718459,0
chr2_135694411_135696632,0.035155376,0
chr2_135694411_135705469,0.011718459,0
chr2_135743370_135745823,0.011718459,0
chr2_135848568_135851263,0.175776882,0.0495672
chr2_135878389_135881816,0.046873835,0
chr2_135887565_135893502,0,0.0123918
chr2_135907939_135911446,0,0.0123918
chr2_135965004_135966548,0.011718459,0
chr2_136360070_136362586,0.09374767,0.0247836
chr2_136360070_136418963,0.011718459,0
chr2_136379064_136437894,0.023436918,0.0247836
chr2_136380224_136403097,0,0.0123918
chr2_136389288_136409602,0.023436918,0
chr2_136396309_136396692,0.023436918,0
chr2_136399106_136437894,0.011718459,0
chr2_136402949_136433056,0.011718459,0
chr2_136418840_136437894,0.023436918,0
chr2_136418840_136473264,0.011718459,0
chr2_136432902_136437894,0.210932258,0
chr2_136467003_136467801,0.046873835,0
chr2_136505837_136519481,0.011718459,0
chr2_136505837_136528305,0.011718459,0
chr2_136505837_136530117,0.035155376,0
chr2_136505837_136533921,0,0.0123918
chr2_136513087_136528305,0.023436918,0
chr2_136620177_136622733,0.035155376,0
chr2_137988614_138000142,0.011718459,0
chr2_142567848_142567970,0.011718459,0
chr2_144966170_144969146,0.140621505,0.0371754
chr2_144966170_144993304,0.058592294,0
chr2_144966170_145075155,0.011718459,0
chr2_148653870_148657136,0.011718459,0
chr2_148653870_148657467,0.609359856,0.086742599
chr2_148730308_148733544,0.351553763,0.0495672
chr2_148730308_148739650,0.210932258,0.0247836
chr2_148990814_149099905,0.023436918,0
chr2_149240679_149243519,0.011718459,0
chr2_149501191_149528956,0.011718459,0
chr2_149541166_149542570,0.011718459,0
chr2_149679706_149686923,0.023436918,0
chr2_149679706_149799274,0.011718459,0
chr2_149803413_149818633,0.023436918,0
chr2_149840134_149851052,0.023436918,0
chr2_149847524_149847712,0.011718459,0
chr2_150294152_150305661,0.011718459,0
chr2_151328141_151343969,0,0.0123918
chr2_152285298_152303089,0.011718459,0.0123918
chr2_152295198_152300223,0.023436918,0
chr2_152296541_152303089,0,0.0123918
chr2_152980280_153006743,0.035155376,0
chr2_153000341_153006743,0.011718459,0.0123918
chr2_153399253_153437563,0.035155376,0
chr2_153431650_153437563,0.09374767,0.0371754
chr2_153435402_153497428,0.011718459,0
chr2_153483039_153486419,0,0.0123918
chr2_15358897_15359092,0,0.0123918
chr2_15415608_15432890,0.011718459,0
chr2_15432661_15470889,0.011718459,0
chr2_15448340_15470889,0.011718459,0
chr2_15467874_15470889,0.011718459,0
chr2_154757449_154801152,0.035155376,0.0123918
chr2_154757449_154997018,0,0.0123918
chr2_154757449_155158102,0.011718459,0
chr2_15506704_15618413,0.011718459,0
chr2_15514732_15567918,0.035155376,0
chr2_15534351_15536599,0.023436918,0
chr2_15534351_15557836,0.011718459,0
chr2_15534351_15567918,0.011718459,0
chr2_15534351_15618413,0.011718459,0
chr2_15534351_15698758,0.011718459,0
chr2_15542292_15651474,0.023436918,0
chr2_15555670_15651474,0.023436918,0
chr2_15564439_15651474,0.035155376,0.0123918
chr2_15601325_15618413,0.082029211,0
chr2_15601325_15644337,0.011718459,0
chr2_15601325_15651474,0.046873835,0
chr2_15629018_15651474,0.058592294,0.0123918
chr2_15629018_15679480,0.011718459,0.0123918
chr2_15674667_15679480,0.011718459,0
chr2_15691617_15698758,0.117184588,0
chr2_15735269_15735677,0.011718459,0
chr2_157367308_157370008,0.011718459,0
chr2_158655939_158675071,0,0.0247836
chr2_158674897_158675071,0.011718459,0
chr2_159165945_159201830,0.058592294,0
chr2_159170268_159197192,0.011718459,0
chr2_159195238_159215082,0.023436918,0
chr2_159389692_159477933,0.011718459,0
chr2_159992705_160007067,0.011718459,0.0247836
chr2_160005653_160007067,0,0.0123918
chr2_160193453_160252345,0.011718459,0
chr2_160194078_160252345,0.011718459,0
chr2_160229556_160231264,0.046873835,0
chr2_160229556_160245996,0.011718459,0
chr2_160261360_160289874,0.023436918,0
chr2_160572192_160599764,0.011718459,0
chr2_160585520_160609082,0.035155376,0
chr2_160599572_160602448,0,0.0123918
chr2_160599572_160605414,0.035155376,0
chr2_160599572_160609082,0.011718459,0
chr2_160602281_160605414,0.011718459,0
chr2_160604316_160609082,0.023436918,0
chr2_160604316_160615869,0,0.0123918
chr2_162036125_162061304,0.035155376,0
chr2_162036125_162081257,0.023436918,0
chr2_162223989_162242082,0.011718459,0
chr2_162223989_162251714,0.023436918,0
chr2_162241975_162247689,0.011718459,0
chr2_163291708_163292107,0.023436918,0
chr2_163291708_163302953,0.011718459,0
chr2_163360953_163374668,0.011718459,0
chr2_165378490_165383645,0.011718459,0
chr2_165578585_165586625,0,0.0123918
chr2_165578585_165600385,0.011718459,0
chr2_166737189_166758420,0.011718459,0
chr2_166781059_166789567,0.011718459,0
chr2_168869144_168873605,0.082029211,0
chr2_168869144_168921891,0.058592294,0
chr2_168869144_168931741,0,0.0123918
chr2_168869144_168986268,0.046873835,0
chr2_168869144_169038600,0.011718459,0
chr2_168920010_168931741,0.070310753,0
chr2_168920010_168986268,0.398427598,0
chr2_168920010_168997268,0.011718459,0
chr2_168920010_169023917,0.011718459,0
chr2_168920010_169038600,0.011718459,0
chr2_168931492_168931741,0.011718459,0
chr2_168986051_168997268,0.023436918,0.0247836
chr2_168986051_169038600,0.023436918,0
chr2_168994598_168997268,0.035155376,0
chr2_168994598_169038600,0.023436918,0
chr2_169018297_169023917,0.058592294,0.0123918
chr2_169018297_169038600,0.246087634,0
chr2_169038488_169038600,0.011718459,0
chr2_169404106_169417832,0.058592294,0
chr2_169547544_169574488,0.082029211,0
chr2_170163791_170177394,0.011718459,0
chr2_170387097_170394651,0.011718459,0
chr2_170387097_170428681,0.023436918,0
chr2_170396561_170413807,0.011718459,0
chr2_170401231_170413807,0.058592294,0.061959
chr2_170411634_170413807,0,0.0371754
chr2_170460152_170471234,0.035155376,0.0123918
chr2_170668967_170678567,0.011718459,0
chr2_170732301_170732459,0.011718459,0
chr2_170735035_170762674,0.023436918,0
chr2_170761624_170770656,0,0.0123918
chr2_170770570_170785378,0.011718459,0
chr2_170802798_170815036,0.011718459,0
chr2_170802798_170871876,0,0.0123918
chr2_170802798_170885958,0.023436918,0
chr2_170802798_170897495,0.011718459,0
chr2_170802798_170917953,0.011718459,0
chr2_170804052_170871876,0.011718459,0
chr2_170804052_170930117,0.011718459,0
chr2_170806115_170815036,0.011718459,0
chr2_170843155_170885958,0.011718459,0
chr2_170850833_170885958,0.011718459,0
chr2_170871791_170917953,0.011718459,0
chr2_171704186_171710532,0.011718459,0
chr2_171867883_171884915,0,0.0123918
chr2_171884849_171902872,0.035155376,0
chr2_171884849_171939362,0.011718459,0
chr2_171902684_171906684,0.023436918,0
chr2_172291593_172309723,0,0.0123918
chr2_172291593_172314585,0.011718459,0
chr2_172300033_172306467,0.011718459,0
chr2_172305191_172309723,0.023436918,0
chr2_172305191_172314585,0.023436918,0
chr2_172305191_172330485,0.046873835,0
chr2_172546657_172549404,0,0.0123918
chr2_172582128_172586363,0.023436918,0
chr2_172782047_172809519,0.328116846,0.0247836
chr2_172782047_172823470,0.058592294,0
chr2_172782047_172841247,0.023436918,0.0123918
chr2_172782047_172844276,0.105466129,0.0123918
chr2_172803228_172809519,0.035155376,0.0247836
chr2_173349510_173356251,0.011718459,0
chr2_173423436_173431661,0.011718459,0
chr2_173426948_173431661,0,0.0123918
chr2_173433469_173435552,0.011718459,0
chr2_173433469_173460751,0.023436918,0
chr2_173435454_173460751,0,0.0123918
chr2_174123427_174128623,0,0.0123918
chr2_174223440_174230320,0.011718459,0
chr2_174223440_174231160,0,0.0123918
chr2_174227954_174230320,0.035155376,0.0123918
chr2_174819601_174820960,0.070310753,0
chr2_174987908_175006728,0.023436918,0
chr2_175330513_175335283,0.011718459,0
chr2_175742568_175742856,0.046873835,0
chr2_175779786_175816930,0.082029211,0
chr2_175957789_175986268,0.023436918,0
chr2_175978722_176015886,0.011718459,0
chr2_175994866_176015886,0,0.0123918
chr2_176835492_176860374,0.082029211,0
chr2_176844538_176860374,0.09374767,0
chr2_178284997_178333252,0,0.0123918
chr2_178305693_178326746,0,0.0123918
chr2_178370234_178388533,0.023436918,0
chr2_178378547_178388533,0.011718459,0
chr2_17889906_17927218,0,0.0123918
chr2_17906524_17927218,0.011718459,0.0247836
chr2_17912345_17919593,0.011718459,0
chr2_179400459_179407088,0.304679928,0
chr2_179404834_179407088,0.035155376,0
chr2_179455866_179465394,0.023436918,0
chr2_179462323_179465394,0.023436918,0
chr2_179981301_179982340,0.011718459,0
chr2_179981395_179982340,0.035155376,0
chr2_180008319_180036960,0.011718459,0
chr2_180036847_180056593,0.046873835,0
chr2_180815239_180815653,0.011718459,0
chr2_180837920_180838529,0.046873835,0
chr2_183799480_183800103,0.023436918,0
chr2_183799480_183848110,0,0.0123918
chr2_183806798_183818059,0,0.0123918
chr2_183817133_183818059,0.035155376,0
chr2_183826887_183853914,0.011718459,0
chr2_183831944_183848110,0.023436918,0
chr2_183841621_183850955,0.011718459,0
chr2_183859567_183860566,0.011718459,0
chr2_183866681_183868053,0.011718459,0
chr2_183866681_183888644,0.011718459,0
chr2_183993015_183995273,0.023436918,0
chr2_186618449_186621005,0.011718459,0
chr2_186625715_186629292,0.023436918,0
chr2_186625715_186662253,0.058592294,0
chr2_187466748_187487157,0,0.0123918
chr2_187500809_187506315,0.011718459,0
chr2_187540331_187540654,0.023436918,0.0123918
chr2_187604955_187618776,0.046873835,0
chr2_189248490_189348219,0.011718459,0
chr2_189342386_189348219,0,0.0123918
chr2_189342386_189434847,0,0.0247836
chr2_190593386_190609514,0.046873835,0
chr2_190656516_190670480,0.011718459,0.0123918
chr2_190656516_190682906,0.09374767,0.198268799
chr2_190656516_190708806,0.011718459,0
chr2_190656516_190717503,0.023436918,0
chr2_190670378_190682906,0.023436918,0
chr2_190670378_190732655,0.011718459,0
chr2_190682743_190708806,0,0.0123918
chr2_1906852_1927035,0.011718459,0
chr2_190717381_190719854,0.011718459,0
chr2_191125882_191175522,0.011718459,0
chr2_191300703_191302287,0.023436918,0.0123918
chr2_191523884_191537878,0.117184588,0.0371754
chr2_191759878_191775047,0.023436918,0
chr2_191765290_191766752,0.011718459,0
chr2_191765290_191769893,0.035155376,0
chr2_191765290_191775047,0.011718459,0
chr2_191765290_191796363,0.011718459,0.0371754
chr2_191859787_191874730,0.011718459,0
chr2_192141613_192160952,0,0.0247836
chr2_192206187_192214951,0.011718459,0
chr2_192265108_192265561,0,0.0123918
chr2_1926064_1927035,0.011718459,0
chr2_196544756_196545774,0.070310753,0
chr2_196544756_196548630,0.023436918,0.0123918
chr2_196544756_196573568,0,0.0123918
chr2_196544756_196583056,0.035155376,0
chr2_196799315_196852953,0.011718459,0
chr2_197118644_197172809,0.011718459,0
chr2_197135917_197143386,0.023436918,0
chr2_197135917_197172809,0.023436918,0
chr2_197297856_197298182,0.035155376,0
chr2_197521357_197565904,0,0.0123918
chr2_197534557_197542085,0.023436918,0
chr2_197537069_197559883,0,0.0123918
chr2_197637640_197639975,0.011718459,0
chr2_197653928_197657876,0.011718459,0
chr2_197657680_197662632,0.011718459,0
chr2_197744800_197763093,0.011718459,0
chr2_197755552_197757969,0.011718459,0
chr2_197755552_197761921,0.011718459,0
chr2_197767309_197784874,0.023436918,0
chr2_197777606_197784874,0.128903047,0
chr2_197777606_197786910,0.175776882,0.0247836
chr2_197943427_197948233,0.011718459,0
chr2_198358048_198360100,0.011718459,0
chr2_198361864_198362116,0.011718459,0
chr2_198388348_198405161,0.011718459,0
chr2_198948482_198953785,0.011718459,0
chr2_200173483_200193633,0,0.0123918
chr2_200173483_200213896,0.011718459,0
chr2_200173483_200246543,0.011718459,0
chr2_200188526_200298237,0.011718459,0
chr2_200233328_200298237,0.058592294,0.0123918
chr2_200245087_200298237,0.011718459,0
chr2_201194154_201284219,0,0.0123918
chr2_201194154_201305507,0,0.0247836
chr2_201253946_201284219,0,0.0123918
chr2_201277034_201284219,0.011718459,0.0123918
chr2_201283973_201284219,0.023436918,0
chr2_201397697_201407387,0.011718459,0
chr2_201719339_201719809,0.011718459,0
chr2_201721405_201721708,0.316398387,0
chr2_201721405_201726585,0.023436918,0
chr2_201741642_201752408,0.011718459,0
